simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5048161;0,509493;0,4963108;0,498902;0,50524;0,4923187;0,4958797;0,4909344;0,5047739;0,5;19;4,102376;0;0;0;0;0
500,0043;0,5311915;0,4545634;0,4841389;0,5064721;0,4669423;0,474124;0,4749811;0,4755944;0,5435911;0,5;4;18,89309;0;0;0;0;0
1000,005;0,5283923;0,4334574;0,5491374;0,5231282;0,48125;0,5074798;0,482795;0,466533;0,5870689;0,5;2;38,60851;0;0;0;0;0
1500,005;0,51144;0,4272591;0,543722;0,5133357;0,4684924;0,4981821;0,5091157;0,4630529;0,5943246;0,5;5;14,42189;0;0;0;0;0
2000,002;0,5297071;0,3883312;0,5901266;0,5608616;0,522352;0,5276713;0,4850805;0,4682048;0,5649709;0,5;5;14,3352;0;0;0;0;0
2500,004;0,5317678;0,3787179;0,6360554;0,6108444;0,5366497;0,5075123;0,5037155;0,4645119;0,632471;0,5;4;18,4118;0;0;0;0;0
3000,004;0,6001523;0,3785056;0,6175984;0,5930736;0,5363292;0,4642418;0,5174763;0,4392168;0,6930722;0,5;5;14,60894;0;0;0;0;0
3500,004;0,6602697;0,4084775;0,6686572;0,5294385;0,4596138;0,4213714;0,5591511;0,5323155;0,8005645;0,5;2;42,8447;0;0;0;0;0
4000,001;0,6542635;0,4103236;0,6305382;0,5059806;0,4287841;0,4158176;0,5585246;0,5118651;0,8330625;0,5;4;21,08719;0;0;0;0;0
4500,001;0,6445696;0,4427633;0,6431674;0,4120026;0,381696;0,4052726;0,5547307;0,4757508;0,9062397;0,5;3;28,68551;0;0;0;0;0
