simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5078903;0,5001988;0,4977419;0,4920031;0,5089362;0,4957947;0,4985263;0,5020686;0,4925829;0,5;14;4,318763;0,07142857;0;0,07142857;0;0
500,0077;0,5066252;0,4908852;0,5124478;0,4882188;0,5034416;0,5041404;0,504698;0,5047101;0,486161;0,5;19;3,057032;0,2105263;0;0;0,2105263;0
1000,022;0,4789317;0,4690528;0,5546791;0,5049217;0,5022534;0,5056465;0,5339572;0,4903914;0,5177981;0,5;19;4,559205;1,368421;0;0;1,315789;0,05263158
1500,005;0,497618;0,4863292;0,5641191;0,5084584;0,5101355;0,5148641;0,5367111;0,4834052;0,5065524;0,5;20;3,61459;1;0;0;1;0
2000,01;0,5007254;0,4795687;0,5638178;0,5093248;0,5116743;0,5264711;0,514904;0,4962959;0,4977857;0,5;19;3,728936;1;0;0;1;0
2500,008;0,5386844;0,4735439;0,5732332;0,50491;0,5162663;0,5014266;0,5082691;0,5311915;0,4877177;0,5;23;3,300943;1;0;0;1;0
3000,01;0,5330206;0,4576635;0,5668941;0,5006986;0,5115265;0,5027953;0,5045756;0,5454752;0,4723548;0,5;20;3,684826;1;0;0;1;0
3500,01;0,5675185;0,489616;0,5777237;0,4725782;0,4926116;0,5141487;0,5002621;0,5465814;0,4497861;0,5;17;4,408009;1;0;0;1;0
4000,025;0,5756387;0,506546;0,6041074;0,483011;0,5426282;0,5533478;0,5423028;0,5534663;0,4573734;0,5;24;3,052066;1;0;0;1;0
4500,013;0,5972827;0,5103433;0,5835935;0,4695073;0,5697323;0,5681945;0,5698879;0,5436345;0,4602569;0,5;21;3,685244;0,952381;0;0;0,952381;0
