simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4897772;0,5036188;0,4947793;0,4820684;0,4927684;0,5046436;0,4994097;0,5183291;0,494561;0,5;46;0,9691675;0;0;0;0;0
500,0283;0,6623238;0,4343666;0,5588127;0,5111037;0,5120296;0,5446877;0,4957498;0,5448931;0,3850384;0,5;21;2,232663;0;0;0;0;0
1000,05;0,7152054;0,4320977;0,6924168;0,4927931;0,6445913;0,5309841;0,4791753;0,5696777;0,4367;0,5;15;2,850157;0;0;0;0;0
1500,024;0,8355642;0,4421933;0,6944752;0,4050643;0,5062453;0,7722688;0,4890547;0,5499021;0,4594961;0,5;16;3,301185;0;0;0;0;0
2000,015;0,8760858;0,4694939;0,7159064;0,2170704;0,5892105;0,7825331;0,3499668;0,5048569;0,4844146;0,5;12;4,045071;0;0;0;0;0
2500,01;0,9732344;0,4769444;0,6950755;0,0928221;0,7385716;0,7345489;0,255275;0,5742732;0,4033538;0,5;12;4,117783;0;0;0;0;0
3000,016;0,9834226;0,4739283;0,6669773;0,07829621;0,7532067;0,7773047;0,226372;0,5843554;0,3649524;0,5;11;4,541306;0;0;0;0;0
3500,035;0,9791753;0,4918179;0,7295695;0,04448266;0,6978685;0,7339732;0,237438;0,5524133;0,4305909;0,5;12;4,128623;0;0;0;0;0
4000,01;0,9701356;0,4897889;0,7316982;0,03125624;0,6276033;0,6065536;0,3484288;0,5189374;0,4083314;0,5;9;5,434795;0;0;0;0;0
4500,042;0,9592565;0,4584246;0,6535188;0,08818088;0,5765217;0,6658571;0,3282593;0,4544599;0,4394671;0,5;11;4,326019;0;0;0;0;0
